Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,Employee ID,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,ATTRITION FLAG,AGE GROUP,INCOME BAND,PROMOTION RISK
57,No,Travel_Frequently,677,Hardware,21,2,Human Resources,1,34556,4,Male,87,3,1,Sales Representative,3,Single,34556,22530,157710,6,Y,No,11,3,4,80,3,26,6,3,21,4,17,3,0,50+,Medium,High Risk
23,No,Travel_Frequently,918,Human Resources,1,2,Life Sciences,1,33597,3,Female,138,2,3,Research Director,2,Married,33597,10230,214830,6,Y,No,49,4,1,80,4,18,2,2,18,11,11,14,0,Below 30,Medium,High Risk
27,Yes,Travel_Rarely,1159,Support,38,1,Human Resources,1,34559,1,Male,104,3,5,Human Resources,1,Divorced,34559,46058,1243566,6,Y,No,18,4,2,80,3,5,3,1,4,1,1,4,1,Below 30,High,Low Risk
24,No,Travel_Rarely,721,Hardware,34,1,Other,1,34561,1,Female,95,1,2,Developer,3,Divorced,34561,41190,41190,7,Y,Yes,2,4,2,80,3,31,1,4,6,3,5,2,0,Below 30,High,High Risk
41,No,Non-Travel,937,Hardware,38,1,Life Sciences,1,34564,1,Female,198,2,4,Sales Executive,2,Divorced,34564,30783,400179,3,Y,No,0,3,2,80,3,32,6,2,24,19,8,5,0,41-50,High,High Risk
26,No,Travel_Rarely,211,Human Resources,41,4,Other,1,33600,1,Female,199,3,4,Research Scientist,2,Divorced,33600,34132,648508,7,Y,Yes,25,4,1,80,4,19,2,4,13,6,6,1,0,Below 30,High,High Risk
46,Yes,Travel_Rarely,1061,Sales,44,3,Other,1,34565,3,Female,49,3,1,Research Director,2,Divorced,34565,41343,1240290,5,Y,No,6,2,2,80,3,13,4,3,3,3,1,2,1,41-50,High,Low Risk
19,No,Travel_Rarely,1009,Human Resources,23,5,Other,1,34571,1,Male,140,3,5,Human Resources,3,Divorced,34571,39802,159208,8,Y,Yes,42,4,2,80,3,28,2,1,21,12,14,5,0,Below 30,High,High Risk
35,No,Travel_Frequently,1344,Support,3,1,Medical,1,33602,3,Male,53,2,1,Human Resources,2,Married,33602,22421,179368,6,Y,No,33,2,2,80,4,38,6,3,11,10,9,5,0,30-40,Medium,High Risk
41,Yes,Travel_Frequently,654,Software,4,2,Other,1,34576,3,Male,95,3,5,Manufacturing Director,4,Married,34576,17417,296089,3,Y,Yes,12,2,4,80,3,5,3,4,3,2,2,1,1,41-50,Medium,Low Risk
48,Yes,Non-Travel,394,Human Resources,38,2,Medical,1,33603,2,Male,190,1,1,Manager,4,Married,33603,17244,155196,2,Y,Yes,37,1,3,80,4,16,5,2,14,2,1,4,1,41-50,Medium,Low Risk
50,Yes,Non-Travel,1483,Support,47,3,Other,1,34578,1,Female,117,4,5,Manager,2,Divorced,34578,15766,346852,0,Y,No,49,2,3,80,3,11,3,2,9,9,5,8,1,41-50,Medium,High Risk
37,Yes,Non-Travel,394,Software,19,1,Technical Degree,1,33604,3,Male,61,3,2,Developer,1,Single,33604,27776,638848,0,Y,No,3,1,4,80,4,27,5,2,25,14,19,12,1,30-40,Medium,High Risk
56,Yes,Non-Travel,1173,Hardware,16,3,Other,1,34583,1,Male,41,1,2,Research Director,2,Single,34583,17686,424464,1,Y,No,10,1,3,80,3,33,4,2,22,14,14,3,1,50+,Medium,High Risk
29,Yes,Travel_Rarely,167,Human Resources,23,1,Marketing,1,34593,1,Female,30,4,3,Manager,2,Married,34593,14609,423661,0,Y,No,45,2,3,80,3,16,4,3,7,2,6,3,1,Below 30,Medium,High Risk
42,Yes,Travel_Frequently,778,Hardware,50,1,Medical,1,34599,2,Male,30,1,3,Developer,1,Married,34599,42714,768852,6,Y,No,34,1,3,80,3,12,5,2,10,7,3,9,1,41-50,High,Low Risk
30,Yes,Non-Travel,439,Human Resources,6,3,Technical Degree,1,34601,4,Female,157,1,5,Laboratory Technician,3,Single,34601,38624,463488,5,Y,No,29,1,1,80,3,12,5,1,2,2,1,2,1,30-40,High,Low Risk
26,Yes,Non-Travel,519,Research & Development,6,3,Human Resources,1,34605,2,Female,48,2,1,Sales Executive,1,Single,34605,43463,260778,6,Y,Yes,14,4,3,80,3,34,4,4,29,15,16,7,1,Below 30,High,High Risk
51,Yes,Travel_Frequently,1237,Sales,31,5,Human Resources,1,34606,1,Female,160,1,1,Research Director,1,Married,34606,12909,283998,6,Y,No,3,1,3,80,3,13,1,4,7,1,1,5,1,50+,Medium,Low Risk
40,No,Travel_Rarely,1296,Support,44,5,Technical Degree,1,34608,1,Male,134,1,5,Human Resources,4,Single,34608,8824,247072,5,Y,Yes,2,3,3,80,3,32,3,3,12,6,1,1,0,30-40,Low,Low Risk
42,No,Non-Travel,692,Research & Development,16,5,Other,1,33611,2,Female,193,2,4,Healthcare Representative,4,Married,33611,20189,343213,7,Y,No,40,2,4,80,4,2,3,2,1,1,1,1,0,41-50,Medium,Low Risk
60,No,Non-Travel,783,Support,40,1,Technical Degree,1,34609,1,Male,161,1,4,Research Director,4,Divorced,34609,48564,971280,5,Y,Yes,38,2,3,80,3,2,6,1,2,1,1,2,0,50+,High,Low Risk
33,No,Travel_Frequently,911,Research & Development,24,3,Technical Degree,1,34613,1,Female,76,2,1,Research Scientist,2,Single,34613,13532,378896,0,Y,No,14,3,1,80,3,23,1,3,17,1,13,9,0,30-40,Medium,High Risk
29,No,Travel_Rarely,1476,Support,22,2,Other,1,33613,1,Female,64,2,4,Manager,3,Single,33613,31330,626600,0,Y,No,34,3,2,80,4,26,6,4,5,4,4,2,0,Below 30,High,High Risk
42,No,Travel_Rarely,795,Sales,42,2,Life Sciences,1,34617,4,Male,169,2,5,Healthcare Representative,1,Divorced,34617,42942,558246,5,Y,Yes,2,2,2,80,3,8,5,4,3,3,3,2,0,41-50,High,Low Risk
27,Yes,Travel_Rarely,921,Support,34,5,Human Resources,1,34618,2,Male,187,3,2,Research Scientist,4,Single,34618,7974,199350,2,Y,No,8,3,4,80,3,2,1,3,2,1,2,1,1,Below 30,Low,Low Risk
43,No,Non-Travel,808,Hardware,22,3,Marketing,1,34619,4,Female,74,2,1,Manager,1,Single,34619,3134,28206,3,Y,No,9,2,4,80,3,29,2,3,16,3,11,8,0,41-50,Low,High Risk
38,No,Non-Travel,1065,Hardware,36,2,Human Resources,1,33616,4,Female,169,2,5,Human Resources,1,Divorced,33616,22415,201735,8,Y,No,0,3,2,80,4,35,4,4,7,1,2,3,0,30-40,Medium,Low Risk
53,No,Travel_Frequently,735,Sales,26,5,Marketing,1,34620,4,Female,60,3,3,Sales Executive,4,Divorced,34620,10360,124320,8,Y,No,33,2,1,80,3,19,2,1,1,1,1,1,0,50+,Medium,Low Risk
52,Yes,Travel_Rarely,366,Hardware,4,1,Human Resources,1,34628,4,Female,179,4,5,Sales Executive,2,Divorced,34628,8144,211744,8,Y,No,0,2,4,80,3,3,4,1,1,1,1,1,1,50+,Low,Low Risk
27,No,Travel_Rarely,527,Research & Development,16,1,Medical,1,34630,3,Female,103,1,4,Manager,1,Single,34630,38740,38740,7,Y,No,18,1,2,80,3,24,6,1,18,3,18,6,0,Below 30,High,High Risk
59,Yes,Travel_Rarely,933,Human Resources,16,4,Marketing,1,34637,2,Male,152,4,2,Sales Representative,1,Single,34637,34977,139908,5,Y,Yes,17,2,1,80,3,28,3,1,20,17,20,14,1,50+,High,High Risk
19,No,Non-Travel,784,Software,14,4,Life Sciences,1,34639,2,Male,62,4,4,Sales Executive,2,Married,34639,29569,354828,8,Y,Yes,22,4,1,80,3,37,4,4,7,4,3,6,0,Below 30,Medium,Low Risk
42,No,Travel_Rarely,1315,Software,10,1,Life Sciences,1,34640,4,Female,192,2,3,Developer,1,Single,34640,48828,976560,0,Y,No,27,1,3,80,3,11,2,1,11,2,11,11,0,41-50,High,High Risk
20,Yes,Travel_Frequently,1499,Software,25,3,Life Sciences,1,34641,2,Female,169,4,3,Sales Executive,3,Married,34641,10771,215420,4,Y,No,48,2,4,80,3,16,3,2,14,9,8,13,1,Below 30,Medium,High Risk
51,No,Travel_Frequently,1279,Human Resources,14,4,Medical,1,33623,3,Female,138,3,2,Sales Executive,4,Single,33623,1891,9455,5,Y,No,5,4,2,80,4,25,3,3,17,7,3,4,0,50+,Low,Low Risk
20,Yes,Non-Travel,1377,Human Resources,45,4,Other,1,34648,2,Female,66,4,3,Healthcare Representative,1,Single,34648,23075,92300,4,Y,Yes,8,1,3,80,3,3,6,4,3,3,1,1,1,Below 30,Medium,Low Risk
20,Yes,Travel_Rarely,1114,Research & Development,6,3,Technical Degree,1,34649,2,Male,72,3,5,Healthcare Representative,1,Married,34649,43628,174512,1,Y,No,41,2,3,80,3,14,1,4,2,1,2,1,1,Below 30,High,Low Risk
54,Yes,Travel_Rarely,706,Sales,32,2,Technical Degree,1,34654,1,Female,142,1,2,Human Resources,3,Single,34654,34930,314370,3,Y,No,35,2,4,80,3,20,4,4,5,3,1,5,1,50+,High,Low Risk
36,Yes,Non-Travel,467,Hardware,49,4,Marketing,1,33626,3,Male,186,4,3,Sales Representative,1,Single,33626,7744,54208,7,Y,Yes,40,1,4,80,4,28,2,1,6,4,5,2,1,30-40,Low,High Risk
56,Yes,Travel_Rarely,874,Support,4,3,Human Resources,1,34662,2,Male,52,4,4,Developer,3,Single,34662,12029,60145,6,Y,Yes,12,3,2,80,3,23,2,2,22,18,6,22,1,50+,Medium,High Risk
49,Yes,Non-Travel,675,Software,49,2,Human Resources,1,34667,2,Male,72,3,3,Healthcare Representative,4,Divorced,34667,49818,846906,3,Y,Yes,40,1,2,80,3,32,2,4,21,13,3,11,1,41-50,High,Low Risk
23,Yes,Travel_Rarely,1171,Support,50,1,Marketing,1,34670,3,Male,184,2,3,Human Resources,4,Married,34670,39729,715122,6,Y,No,15,4,4,80,3,31,5,3,21,7,10,16,1,Below 30,High,High Risk
56,No,Travel_Rarely,841,Software,42,4,Human Resources,1,34672,2,Male,94,4,2,Manager,2,Married,34672,48366,96732,6,Y,Yes,25,2,4,80,3,31,3,1,2,2,1,1,0,50+,High,Low Risk
55,Yes,Travel_Rarely,1138,Research & Development,39,1,Life Sciences,1,34673,3,Male,184,4,1,Human Resources,4,Single,34673,44279,797022,7,Y,Yes,33,4,2,80,3,36,5,3,10,5,4,1,1,50+,High,High Risk
24,No,Non-Travel,1343,Research & Development,33,5,Marketing,1,33631,4,Female,145,4,3,Developer,1,Single,33631,25583,179081,5,Y,No,27,4,1,80,4,14,1,4,8,4,4,7,0,Below 30,Medium,High Risk
40,No,Travel_Frequently,1189,Support,16,3,Marketing,1,34675,1,Female,173,3,5,Manager,4,Single,34675,42617,1108042,3,Y,Yes,23,1,4,80,3,7,5,4,6,4,6,4,0,30-40,High,High Risk
47,No,Travel_Frequently,587,Support,3,2,Technical Degree,1,34676,4,Male,171,4,1,Manager,3,Single,34676,22710,567750,5,Y,Yes,24,3,1,80,3,32,3,1,27,2,20,6,0,41-50,Medium,High Risk
22,Yes,Travel_Frequently,242,Research & Development,13,3,Medical,1,34688,1,Male,161,4,1,Laboratory Technician,1,Married,34688,28565,571300,6,Y,No,33,3,2,80,3,35,1,1,27,21,19,17,1,Below 30,Medium,High Risk
32,No,Travel_Frequently,1379,Research & Development,50,4,Other,1,33634,3,Male,84,4,3,Manager,3,Single,33634,8263,57841,2,Y,Yes,37,2,4,80,4,37,5,3,25,24,12,24,0,30-40,Low,High Risk
58,No,Travel_Rarely,671,Hardware,39,1,Human Resources,1,34689,2,Male,100,4,1,Developer,4,Single,34689,14235,199290,8,Y,No,4,3,2,80,3,7,4,4,1,1,1,1,0,50+,Medium,Low Risk
41,Yes,Travel_Rarely,606,Software,31,3,Marketing,1,34692,4,Male,76,4,3,Healthcare Representative,1,Divorced,34692,38485,115455,0,Y,No,41,3,4,80,3,7,4,3,4,4,4,2,1,41-50,High,High Risk
31,Yes,Travel_Frequently,917,Hardware,19,4,Human Resources,1,34694,1,Male,61,3,2,Manager,4,Married,34694,48074,1153776,3,Y,Yes,39,2,4,80,3,18,1,2,8,4,1,7,1,30-40,High,Low Risk
49,Yes,Travel_Rarely,525,Human Resources,6,5,Technical Degree,1,34697,1,Male,159,4,3,Sales Executive,1,Single,34697,42947,1030728,2,Y,Yes,6,2,4,80,3,35,3,2,10,8,10,5,1,41-50,High,High Risk
37,No,Non-Travel,1112,Research & Development,37,5,Human Resources,1,33638,1,Male,47,4,1,Healthcare Representative,2,Single,33638,18941,189410,5,Y,No,34,4,1,80,4,4,2,4,4,1,3,4,0,30-40,Medium,Low Risk
56,Yes,Travel_Rarely,1100,Human Resources,12,1,Technical Degree,1,34698,1,Female,191,2,2,Human Resources,3,Married,34698,18285,347415,5,Y,Yes,34,1,3,80,3,3,5,2,3,3,1,3,1,50+,Medium,Low Risk
30,No,Travel_Frequently,607,Hardware,27,4,Human Resources,1,34703,3,Female,179,3,3,Healthcare Representative,4,Married,34703,34627,623286,6,Y,No,18,3,4,80,3,21,2,4,16,5,11,14,0,30-40,High,High Risk
51,Yes,Travel_Frequently,1407,Support,33,5,Life Sciences,1,34704,4,Female,176,2,1,Healthcare Representative,3,Single,34704,18375,275625,5,Y,Yes,32,2,2,80,3,20,1,3,13,1,1,10,1,50+,Medium,Low Risk
19,No,Non-Travel,1060,Hardware,26,3,Other,1,34707,1,Male,178,2,3,Manager,1,Single,34707,42345,381105,7,Y,Yes,26,1,1,80,3,12,2,4,6,4,6,2,0,Below 30,High,High Risk
31,Yes,Travel_Frequently,1111,Support,30,4,Marketing,1,33642,4,Female,54,3,3,Research Director,2,Single,33642,7150,35750,4,Y,No,30,1,2,80,4,6,4,4,6,1,2,1,1,30-40,Low,Low Risk
34,Yes,Non-Travel,1220,Sales,7,5,Medical,1,34719,3,Female,110,1,4,Manufacturing Director,3,Married,34719,41746,250476,7,Y,No,10,4,4,80,3,28,6,4,10,3,2,7,1,30-40,High,Low Risk
41,No,Travel_Frequently,677,Software,25,4,Other,1,34720,3,Male,181,1,4,Research Director,3,Single,34720,37911,379110,8,Y,No,1,4,4,80,3,17,6,2,11,10,2,2,0,41-50,High,Low Risk
57,Yes,Travel_Rarely,1415,Hardware,45,2,Medical,1,34721,1,Female,66,4,5,Sales Representative,2,Divorced,34721,22859,205731,4,Y,No,49,4,1,80,3,16,1,2,14,11,7,7,1,50+,Medium,High Risk
50,No,Non-Travel,900,Hardware,22,3,Marketing,1,34725,1,Male,148,2,2,Sales Representative,1,Divorced,34725,37289,372890,4,Y,No,17,4,1,80,3,29,2,2,28,9,5,24,0,41-50,High,High Risk
37,No,Travel_Frequently,438,Hardware,42,3,Technical Degree,1,34726,3,Male,83,2,2,Developer,2,Divorced,34726,45313,45313,5,Y,No,23,4,1,80,3,7,5,3,2,2,2,2,0,30-40,High,Low Risk
40,No,Non-Travel,1002,Sales,30,1,Marketing,1,34732,4,Female,53,2,5,Laboratory Technician,3,Single,34732,31922,383064,0,Y,No,14,1,3,80,3,12,5,4,9,7,9,1,0,30-40,High,High Risk
57,No,Non-Travel,373,Human Resources,34,2,Human Resources,1,34734,1,Male,143,4,3,Research Scientist,1,Single,34734,41012,1230360,1,Y,No,9,4,4,80,3,9,1,4,4,4,4,4,0,50+,High,High Risk
31,No,Travel_Rarely,282,Software,45,1,Other,1,34735,4,Female,130,1,3,Sales Executive,4,Single,34735,31754,381048,3,Y,Yes,29,1,1,80,3,1,5,1,1,1,1,1,0,30-40,High,Low Risk
53,Yes,Travel_Frequently,199,Research & Development,3,1,Life Sciences,1,34740,3,Male,83,2,5,Research Director,3,Single,34740,43956,483516,5,Y,No,29,4,4,80,3,22,3,4,11,1,9,6,1,50+,High,High Risk
27,Yes,Non-Travel,1139,Research & Development,30,3,Technical Degree,1,34748,3,Female,68,3,4,Manufacturing Director,3,Single,34748,49642,1340334,6,Y,No,32,4,3,80,3,29,1,3,4,3,1,4,1,Below 30,High,Low Risk
39,Yes,Travel_Frequently,161,Research & Development,22,1,Other,1,33652,2,Female,64,2,5,Sales Representative,1,Married,33652,12850,179900,4,Y,Yes,38,4,1,80,4,18,4,2,8,8,1,3,1,30-40,Medium,Low Risk
19,No,Non-Travel,1482,Sales,9,3,Human Resources,1,34755,4,Male,36,3,2,Human Resources,1,Married,34755,18414,36828,4,Y,Yes,18,4,4,80,3,15,3,3,15,9,3,4,0,Below 30,Medium,Low Risk
27,No,Non-Travel,670,Research & Development,19,1,Life Sciences,1,33653,3,Female,76,2,1,Manufacturing Director,3,Divorced,33653,4260,4260,0,Y,Yes,31,3,2,80,4,4,6,3,3,3,1,3,0,Below 30,Low,Low Risk
57,No,Travel_Frequently,582,Sales,11,3,Human Resources,1,34768,4,Male,173,4,3,Human Resources,3,Married,34768,13556,311788,6,Y,No,12,2,3,80,3,20,3,3,16,12,2,13,0,50+,Medium,Low Risk
20,Yes,Non-Travel,495,Support,34,2,Marketing,1,34774,2,Female,112,2,2,Sales Representative,1,Divorced,34774,47804,430236,5,Y,No,4,2,1,80,3,36,6,2,26,7,17,15,1,Below 30,High,High Risk
37,Yes,Non-Travel,1261,Support,41,4,Technical Degree,1,34782,3,Female,68,2,4,Research Director,4,Single,34782,42696,341568,1,Y,Yes,44,3,3,80,3,31,6,2,4,3,1,4,1,30-40,High,Low Risk
49,Yes,Non-Travel,272,Software,47,4,Technical Degree,1,34783,4,Female,188,4,1,Manager,4,Married,34783,8094,234726,1,Y,Yes,21,4,3,80,3,38,5,2,10,7,4,10,1,41-50,Low,High Risk
59,No,Non-Travel,609,Hardware,2,4,Other,1,34792,4,Female,42,3,4,Manufacturing Director,1,Single,34792,11119,255737,6,Y,No,25,2,1,80,3,17,1,2,16,2,4,2,0,50+,Medium,High Risk
24,No,Non-Travel,663,Software,8,5,Other,1,34801,1,Female,129,1,3,Human Resources,2,Married,34801,35073,526095,1,Y,Yes,24,3,1,80,3,13,4,4,6,2,6,4,0,Below 30,High,High Risk
40,Yes,Travel_Frequently,1059,Software,4,5,Technical Degree,1,34804,3,Female,178,3,3,Research Scientist,1,Divorced,34804,21306,340896,5,Y,No,28,2,4,80,3,9,4,3,5,5,3,2,1,30-40,Medium,Low Risk
48,Yes,Travel_Frequently,251,Support,11,3,Human Resources,1,34808,3,Female,145,4,2,Laboratory Technician,3,Divorced,34808,40468,607020,0,Y,Yes,7,4,3,80,3,30,2,3,4,4,2,3,1,41-50,High,Low Risk
34,No,Non-Travel,867,Sales,7,5,Marketing,1,34811,1,Male,194,1,5,Research Scientist,1,Single,34811,38817,892791,1,Y,No,22,1,3,80,3,18,3,3,14,8,8,12,0,30-40,High,High Risk
40,No,Travel_Rarely,717,Software,16,3,Technical Degree,1,34820,2,Female,129,2,3,Manufacturing Director,1,Divorced,34820,8101,8101,7,Y,No,48,3,4,80,3,37,2,1,4,3,3,4,0,30-40,Low,Low Risk
46,Yes,Travel_Frequently,533,Support,48,3,Medical,1,34826,1,Female,162,4,5,Research Scientist,4,Divorced,34826,22920,458400,5,Y,Yes,14,1,1,80,3,20,3,4,14,7,14,13,1,41-50,Medium,High Risk
50,Yes,Travel_Rarely,676,Hardware,9,3,Technical Degree,1,33664,2,Female,159,3,3,Sales Representative,3,Divorced,33664,50785,609420,3,Y,No,45,1,1,80,4,2,4,2,1,1,1,1,1,41-50,High,Low Risk
22,No,Non-Travel,635,Research & Development,26,4,Human Resources,1,34831,1,Male,92,3,1,Manager,4,Divorced,34831,7778,54446,6,Y,No,17,3,1,80,3,18,2,3,10,8,5,3,0,Below 30,Low,High Risk
54,Yes,Non-Travel,317,Human Resources,37,5,Medical,1,34843,1,Male,73,1,3,Research Director,4,Divorced,34843,38573,887179,2,Y,Yes,39,4,1,80,3,27,1,2,27,25,26,22,1,50+,High,High Risk
20,No,Non-Travel,1182,Research & Development,47,3,Technical Degree,1,33666,2,Male,166,4,5,Sales Executive,3,Single,33666,21119,549094,2,Y,No,30,2,3,80,4,29,3,1,26,12,23,6,0,Below 30,Medium,High Risk
40,Yes,Travel_Rarely,1278,Sales,18,5,Other,1,34844,1,Female,44,3,3,Sales Executive,3,Married,34844,41804,1128708,1,Y,Yes,10,3,1,80,3,3,1,2,3,1,3,2,1,30-40,High,Low Risk
48,No,Travel_Rarely,139,Software,18,5,Marketing,1,34859,1,Male,65,3,1,Sales Representative,1,Divorced,34859,30240,544320,7,Y,Yes,26,2,4,80,3,6,5,1,6,4,5,3,0,41-50,High,High Risk
49,Yes,Non-Travel,784,Support,47,1,Marketing,1,34862,2,Male,38,2,2,Healthcare Representative,4,Single,34862,16967,186637,2,Y,No,41,2,4,80,3,8,6,3,4,4,2,2,1,41-50,Medium,Low Risk
51,No,Travel_Rarely,1475,Support,29,1,Life Sciences,1,34866,4,Male,164,3,2,Laboratory Technician,1,Divorced,34866,12374,111366,1,Y,Yes,9,1,1,80,3,13,5,3,3,3,2,1,0,50+,Medium,Low Risk
26,Yes,Travel_Rarely,1375,Software,39,5,Human Resources,1,34871,3,Male,45,1,1,Research Scientist,1,Single,34871,42663,42663,1,Y,Yes,36,2,2,80,3,5,3,1,2,1,1,1,1,Below 30,High,Low Risk
51,No,Travel_Rarely,1326,Human Resources,6,5,Human Resources,1,33671,1,Female,122,2,1,Laboratory Technician,2,Married,33671,32124,738852,6,Y,No,31,2,3,80,4,4,1,3,4,3,1,1,0,50+,High,Low Risk
42,Yes,Non-Travel,572,Support,13,2,Medical,1,34873,1,Female,144,4,2,Research Director,4,Single,34873,40179,924117,1,Y,No,0,2,3,80,3,23,2,1,1,1,1,1,1,41-50,High,Low Risk
46,Yes,Non-Travel,173,Sales,47,5,Human Resources,1,34877,4,Female,61,2,3,Developer,2,Single,34877,44622,981684,2,Y,No,44,1,1,80,3,32,5,4,13,12,7,1,1,41-50,High,High Risk
34,Yes,Travel_Rarely,1184,Support,35,5,Human Resources,1,34881,1,Female,57,3,5,Sales Executive,1,Single,34881,17528,17528,0,Y,Yes,0,4,2,80,3,38,4,3,25,5,14,12,1,30-40,Medium,High Risk
44,Yes,Travel_Frequently,760,Sales,2,4,Human Resources,1,34886,2,Male,53,4,4,Laboratory Technician,1,Single,34886,44727,44727,6,Y,Yes,12,2,3,80,3,22,6,3,11,2,6,8,1,41-50,High,High Risk
21,Yes,Travel_Frequently,165,Support,20,3,Life Sciences,1,34891,3,Male,157,2,4,Human Resources,1,Single,34891,4770,66780,1,Y,No,25,4,4,80,3,10,2,2,4,2,4,2,1,Below 30,Low,High Risk
42,Yes,Non-Travel,495,Research & Development,37,2,Technical Degree,1,34894,4,Male,182,1,2,Research Scientist,1,Single,34894,44214,442140,4,Y,Yes,18,4,2,80,3,3,4,3,3,2,2,1,1,41-50,High,Low Risk
48,Yes,Non-Travel,349,Support,44,4,Medical,1,34901,1,Male,63,2,4,Developer,1,Married,34901,18925,18925,4,Y,No,25,2,4,80,3,37,6,4,29,25,17,15,1,41-50,Medium,High Risk
49,No,Non-Travel,606,Research & Development,8,5,Human Resources,1,33678,3,Female,62,2,1,Developer,1,Single,33678,48815,1073930,2,Y,Yes,34,1,3,80,4,2,2,1,2,1,2,1,0,41-50,High,Low Risk
47,No,Travel_Rarely,641,Support,7,4,Human Resources,1,34903,1,Male,64,4,4,Sales Representative,1,Single,34903,7944,135048,2,Y,Yes,30,4,4,80,3,16,3,2,3,1,2,3,0,41-50,Low,Low Risk
30,No,Non-Travel,1498,Research & Development,5,2,Marketing,1,34907,3,Female,110,4,1,Sales Executive,3,Married,34907,48180,1252680,7,Y,No,41,2,3,80,3,34,2,2,33,18,22,9,0,30-40,High,High Risk
38,No,Travel_Frequently,762,Research & Development,40,5,Technical Degree,1,34908,4,Female,93,4,5,Sales Executive,4,Divorced,34908,7881,204906,4,Y,No,21,3,2,80,3,19,1,1,3,2,2,1,0,30-40,Low,Low Risk
48,No,Non-Travel,938,Research & Development,24,5,Human Resources,1,34916,2,Male,78,2,1,Laboratory Technician,3,Single,34916,6413,115434,7,Y,No,11,2,2,80,3,28,6,4,12,3,6,5,0,41-50,Low,High Risk
59,Yes,Travel_Rarely,140,Sales,15,3,Medical,1,33682,1,Female,50,2,3,Healthcare Representative,2,Married,33682,49689,1192536,3,Y,Yes,14,1,2,80,4,14,1,3,14,13,6,12,1,50+,High,High Risk
26,Yes,Travel_Frequently,499,Software,43,2,Medical,1,34917,1,Female,83,2,4,Research Director,4,Married,34917,47672,953440,6,Y,No,24,4,4,80,3,10,2,3,7,4,5,2,1,Below 30,High,High Risk
32,Yes,Non-Travel,957,Sales,41,1,Technical Degree,1,34918,2,Male,162,3,1,Healthcare Representative,2,Single,34918,26316,552636,1,Y,Yes,28,3,3,80,3,31,4,1,27,7,8,21,1,30-40,Medium,High Risk
18,No,Non-Travel,1091,Software,46,5,Human Resources,1,33684,3,Male,73,1,3,Healthcare Representative,2,Divorced,33684,4351,34808,2,Y,Yes,41,2,1,80,4,24,4,4,22,2,19,10,0,Below 30,Low,High Risk
58,No,Non-Travel,648,Sales,44,2,Life Sciences,1,34925,4,Female,199,1,5,Laboratory Technician,3,Single,34925,7981,207506,1,Y,No,43,4,2,80,3,23,2,4,20,17,10,16,0,50+,Low,High Risk
60,No,Non-Travel,1438,Hardware,49,2,Medical,1,33685,2,Male,107,2,4,Manufacturing Director,4,Married,33685,37257,74514,0,Y,Yes,6,1,3,80,4,31,6,2,27,1,22,11,0,50+,High,High Risk
48,Yes,Travel_Frequently,698,Hardware,19,5,Life Sciences,1,34928,1,Female,34,2,5,Research Director,4,Divorced,34928,50379,1410612,1,Y,No,23,2,1,80,3,14,1,2,7,6,2,7,1,41-50,High,Low Risk
34,No,Travel_Frequently,1153,Sales,49,4,Human Resources,1,33686,4,Female,197,1,5,Research Director,3,Single,33686,47812,382496,7,Y,No,3,1,1,80,4,13,2,3,4,4,3,3,0,30-40,High,Low Risk
40,No,Travel_Rarely,478,Hardware,19,1,Life Sciences,1,34929,1,Male,113,3,1,Human Resources,1,Married,34929,41687,541931,2,Y,No,45,3,4,80,3,28,4,3,1,1,1,1,0,30-40,High,Low Risk
40,Yes,Non-Travel,599,Hardware,19,3,Other,1,34930,2,Female,45,4,2,Manufacturing Director,2,Divorced,34930,13550,203250,6,Y,Yes,7,3,1,80,3,11,4,1,1,1,1,1,1,30-40,Medium,Low Risk
58,No,Travel_Frequently,191,Software,26,1,Life Sciences,1,33688,1,Female,143,2,5,Manufacturing Director,2,Single,33688,14139,141390,6,Y,Yes,43,2,3,80,4,15,1,1,5,1,2,4,0,50+,Medium,Low Risk
44,Yes,Travel_Frequently,924,Support,9,1,Marketing,1,34932,3,Female,60,3,3,Healthcare Representative,2,Single,34932,44316,1019268,0,Y,No,9,3,2,80,3,11,5,4,9,1,2,4,1,41-50,High,Low Risk
40,No,Travel_Rarely,1034,Sales,40,3,Technical Degree,1,34938,2,Female,171,3,1,Healthcare Representative,2,Married,34938,28851,86553,8,Y,Yes,36,2,1,80,3,23,6,1,15,9,10,3,0,30-40,Medium,High Risk
47,No,Non-Travel,1024,Human Resources,15,2,Other,1,34942,4,Female,123,3,1,Manufacturing Director,3,Divorced,34942,17743,354860,1,Y,Yes,47,2,4,80,3,2,3,3,1,1,1,1,0,41-50,Medium,Low Risk
29,No,Travel_Frequently,111,Research & Development,21,1,Other,1,34943,4,Female,156,3,2,Healthcare Representative,1,Divorced,34943,47276,567312,5,Y,Yes,37,1,3,80,3,31,3,4,31,20,6,12,0,Below 30,High,High Risk
